-1	-4
-0.999908	-3.9
-0.999812	-3.8
-0.999706	-3.7
-0.999584	-3.6
-0.999439	-3.5
-0.999265	-3.4
-0.999052	-3.3
-0.998788	-3.2
-0.99846	-3.1
-0.998049	-3
-0.997535	-2.9
-0.99689	-2.8
-0.99608	-2.7
-0.995063	-2.6
-0.993783	-2.5
-0.992176	-2.4
-0.990155	-2.3
-0.987618	-2.2
-0.984432	-2.1
-0.980436	-2
-0.975426	-1.9
-0.969154	-1.8
-0.961312	-1.7
-0.951524	-1.6
-0.939337	-1.5
-0.924202	-1.4
-0.905473	-1.3
-0.882395	-1.2
-0.854107	-1.1
-0.819659	-1
-0.778037	-0.9
-0.728228	-0.8
-0.669297	-0.7
-0.600514	-0.6
-0.521492	-0.5
-0.432345	-0.4
-0.333824	-0.3
-0.227394	-0.2
-0.115213	-0.1
3.22877e-10	9.68575e-08
0.115213	0.1
0.227394	0.2
0.333824	0.3
0.432345	0.4
0.521492	0.5
0.600514	0.6
0.669297	0.7
0.728228	0.8
0.778037	0.9
0.819659	1
0.854107	1.1
0.882395	1.2
0.905473	1.3
0.924202	1.4
0.939337	1.5
0.951524	1.6
0.961312	1.7
0.969154	1.8
0.975426	1.9
0.980436	2
0.984432	2.1
0.987618	2.2
0.990155	2.3
0.992176	2.4
0.993783	2.5
0.995063	2.6
0.99608	2.7
0.99689	2.8
0.997535	2.9
0.998049	3
0.99846	3.1
0.998788	3.2
0.999052	3.3
0.999265	3.4
0.999439	3.5
0.999584	3.6
0.999706	3.7
0.999812	3.8
0.999908	3.9
1	4
