-0.8	0.877095
-0.7	0.899692
-0.6	0.917686
-0.5	0.931776
-0.4	0.942543
-0.3	0.950452
-0.2	0.955855
-0.0999999	0.959
1.19209e-07	0.960033
0.1	0.959
0.2	0.955855
0.3	0.950453
0.4	0.942544
0.500001	0.931777
0.6	0.917687
0.7	0.899693
0.8	0.877096
0.9	0.849086
1	0.814763
1.1	0.773171
1.2	0.723357
1.3	0.664464
1.4	0.595843
1.5	0.517195
1.6	0.428704
1.7	0.33116
1.8	0.226016
1.9	0.115359
2	0.00177957
2.1	-0.111852
2.2	-0.22266
2.3	-0.328049
2.4	-0.42592
2.5	-0.514808
2.6	-0.593912
2.7	-0.663042
2.8	-0.722493
2.9	-0.77292
3	-0.81519
3.1	-0.850274
3.2	-0.879152
3.3	-0.902761
3.4	-0.921954
3.5	-0.937487
3.6	-0.950011
3.7	-0.960079
3.8	-0.968153
3.9	-0.974617
4	-0.979781
4.1	-0.983904
4.2	-0.987192
4.3	-0.989812
4.4	-0.991898
4.5	-0.993557
4.6	-0.994879
4.7	-0.99593
4.8	-0.996765
4.9	-0.997429
5	-0.997957
5.1	-0.998377
5.2	-0.99871
5.3	-0.998975
5.4	-0.999186
5.5	-0.999353
5.6	-0.999486
5.7	-0.999591
5.8	-0.999675
5.9	-0.999742
6	-0.999795
6.1	-0.999837
6.2	-0.999871
6.3	-0.999898
6.4	-0.999918
6.5	-0.999935
6.6	-0.999949
6.7	-0.999959
6.8	-0.999967
6.9	-0.999974
7	-0.99998
7.1	-0.999984
7.2	-0.999987
7.3	-0.99999
7.4	-0.999992
7.5	-0.999993
7.6	-0.999995
7.7	-0.999996
7.8	-0.999997
7.9	-0.999998
8	-0.999998


-8	-0.999998
-7.9	-0.999998
-7.8	-0.999997
-7.7	-0.999996
-7.6	-0.999995
-7.5	-0.999993
-7.4	-0.999991
-7.3	-0.999989
-7.2	-0.999987
-7.1	-0.999983
-7	-0.999979
-6.9	-0.999973
-6.8	-0.999966
-6.7	-0.999957
-6.6	-0.999946
-6.5	-0.999933
-6.4	-0.999915
-6.3	-0.999893
-6.2	-0.999866
-6.1	-0.999831
-6	-0.999787
-5.9	-0.999732
-5.8	-0.999663
-5.7	-0.999576
-5.6	-0.999467
-5.5	-0.999329
-5.4	-0.999155
-5.3	-0.998937
-5.2	-0.998662
-5.1	-0.998316
-5	-0.997881
-4.9	-0.997334
-4.8	-0.996646
-4.7	-0.995781
-4.6	-0.994693
-4.5	-0.993324
-4.4	-0.991606
-4.3	-0.989447
-4.2	-0.986737
-4.1	-0.983337
-4	-0.979075
-3.9	-0.973739
-3.8	-0.967067
-3.7	-0.958737
-3.6	-0.94836
-3.5	-0.935467
-3.4	-0.919499
-3.3	-0.8998
-3.2	-0.875617
-3.1	-0.846106
-3	-0.810353
-2.9	-0.767413
-2.8	-0.716371
-2.7	-0.656432
-2.6	-0.587031
-2.5	-0.507961
-2.4	-0.419491
-2.3	-0.322465
-2.2	-0.218332
-2.1	-0.109112
-2	0.0027344
-1.9	0.114508
-1.8	0.223513
-1.7	0.327302
-1.6	0.423874
-1.5	0.511799
-1.4	0.590253
-1.3	0.658982
-1.2	0.718202
-1.1	0.768477
-1	0.810593
-0.9	0.84545
-0.8	0.873965
-0.7	0.897018
-0.6	0.915406
-0.5	0.929823
-0.4	0.940853
-0.3	0.94896
-0.2	0.954503
-0.0999999	0.95773
1.19209e-07	0.958788
0.1	0.957729
0.2	0.954502
0.3	0.94896
0.4	0.940853
0.500001	0.929825
0.6	0.915407
0.7	0.897019
0.8	0.873967
0.9	0.845451
1	0.810595
1.1	0.768479
1.2	0.718205
1.3	0.658987
1.4	0.590258
1.5	0.511804
1.6	0.42388
1.7	0.327309
1.8	0.22352
1.9	0.114515
2	0.00274202
2.1	-0.109105
2.2	-0.218325
2.3	-0.322459
2.4	-0.419486
2.5	-0.507956
2.6	-0.587027
2.7	-0.656428
2.8	-0.716367
2.9	-0.76741
3	-0.810351
3.1	-0.846104
3.2	-0.875615
3.3	-0.899798
3.4	-0.919497
3.5	-0.935466
3.6	-0.948359
3.7	-0.958736
3.8	-0.967066
3.9	-0.973739
4	-0.979075
4.1	-0.983337
4.2	-0.986736
4.3	-0.989447
4.4	-0.991606
4.5	-0.993325
4.6	-0.994692
4.7	-0.995781
4.8	-0.996646
4.9	-0.997334
5	-0.997881
5.1	-0.998316
5.2	-0.998662
5.3	-0.998937
5.4	-0.999155
5.5	-0.999329
5.6	-0.999467
5.7	-0.999576
5.8	-0.999663
5.9	-0.999732
6	-0.999787
6.1	-0.999831
6.2	-0.999866
6.3	-0.999893
6.4	-0.999915
6.5	-0.999933
6.6	-0.999946
6.7	-0.999957
6.8	-0.999966
6.9	-0.999973
7	-0.999979
7.1	-0.999983
7.2	-0.999987
7.3	-0.999989
7.4	-0.999991
7.5	-0.999993
7.6	-0.999995
7.7	-0.999996
7.8	-0.999997
7.9	-0.999998
8	-0.999998


-8	-0.999999
-7.9	-0.999999
-7.8	-0.999997
-7.7	-0.999996
-7.6	-0.999995
-7.5	-0.999993
-7.4	-0.999991
-7.3	-0.999989
-7.2	-0.999986
-7.1	-0.999982
-7	-0.999978
-6.9	-0.999972
-6.8	-0.999964
-6.7	-0.999955
-6.6	-0.999943
-6.5	-0.999929
-6.4	-0.999911
-6.3	-0.999888
-6.2	-0.999859
-6.1	-0.999823
-6	-0.999776
-5.9	-0.999719
-5.8	-0.999646
-5.7	-0.999555
-5.6	-0.99944
-5.5	-0.999295
-5.4	-0.999113
-5.3	-0.998884
-5.2	-0.998596
-5.1	-0.998234
-5	-0.997778
-4.9	-0.997205
-4.8	-0.996484
-4.7	-0.995578
-4.6	-0.994438
-4.5	-0.993006
-4.4	-0.991207
-4.3	-0.988948
-4.2	-0.986114
-4.1	-0.982561
-4	-0.978109
-3.9	-0.972538
-3.8	-0.96558
-3.7	-0.956903
-3.6	-0.946107
-3.5	-0.932716
-3.4	-0.916162
-3.3	-0.895789
-3.2	-0.870847
-3.1	-0.84051
-3	-0.803897
-2.9	-0.760114
-2.8	-0.708322
-2.7	-0.647821
-2.6	-0.578157
-2.5	-0.499228
-2.4	-0.411391
-2.3	-0.315523
-2.2	-0.213049
-2.1	-0.105884
-2	0.00367791
-1.9	0.113145
-1.8	0.220029
-1.7	0.322055
-1.6	0.417334
-1.5	0.504474
-1.4	0.582621
-1.3	0.651445
-1.2	0.711059
-1.1	0.761924
-1	0.804732
-0.9	0.840306
-0.8	0.869512
-0.7	0.893194
-0.6	0.912131
-0.5	0.92701
-0.4	0.938409
-0.3	0.946799
-0.2	0.95254
-0.0999999	0.955883
1.19209e-07	0.956981
0.1	0.955883
0.2	0.95254
0.3	0.946799
0.4	0.93841
0.500001	0.927011
0.6	0.912133
0.7	0.893196
0.8	0.869513
0.9	0.840308
1	0.804735
1.1	0.761927
1.2	0.711063
1.3	0.651449
1.4	0.582626
1.5	0.504479
1.6	0.41734
1.7	0.322061
1.8	0.220036
1.9	0.113152
2	0.00368515
2.1	-0.105877
2.2	-0.213043
2.3	-0.315517
2.4	-0.411385
2.5	-0.499223
2.6	-0.578152
2.7	-0.647817
2.8	-0.708318
2.9	-0.760111
3	-0.803895
3.1	-0.840508
3.2	-0.870845
3.3	-0.895787
3.4	-0.916161
3.5	-0.932714
3.6	-0.946106
3.7	-0.956903
3.8	-0.96558
3.9	-0.972538
4	-0.978108
4.1	-0.98256
4.2	-0.986114
4.3	-0.988948
4.4	-0.991207
4.5	-0.993006
4.6	-0.994438
4.7	-0.995577
4.8	-0.996484
4.9	-0.997205
5	-0.997778
5.1	-0.998234
5.2	-0.998596
5.3	-0.998884
5.4	-0.999113
5.5	-0.999295
5.6	-0.99944
5.7	-0.999555
5.8	-0.999646
5.9	-0.999719
6	-0.999776
6.1	-0.999823
6.2	-0.999859
6.3	-0.999888
6.4	-0.999911
6.5	-0.999929
6.6	-0.999943
6.7	-0.999955
6.8	-0.999964
6.9	-0.999972
7	-0.999978
7.1	-0.999982
7.2	-0.999986
7.3	-0.999989
7.4	-0.999991
7.5	-0.999993
7.6	-0.999995
7.7	-0.999996
7.8	-0.999997
7.9	-0.999999
8	-0.999999


-8	-0.999999
-7.9	-0.999999
-7.8	-0.999997
-7.7	-0.999996
-7.6	-0.999995
-7.5	-0.999993
-7.4	-0.999991
-7.3	-0.999988
-7.2	-0.999985
-7.1	-0.999981
-7	-0.999976
-6.9	-0.99997
-6.8	-0.999962
-6.7	-0.999952
-6.6	-0.99994
-6.5	-0.999925
-6.4	-0.999905
-6.3	-0.999881
-6.2	-0.99985
-6.1	-0.999812
-6	-0.999763
-5.9	-0.999702
-5.8	-0.999625
-5.7	-0.999528
-5.6	-0.999406
-5.5	-0.999253
-5.4	-0.99906
-5.3	-0.998818
-5.2	-0.998512
-5.1	-0.998129
-5	-0.997647
-4.9	-0.99704
-4.8	-0.996277
-4.7	-0.995318
-4.6	-0.994113
-4.5	-0.992599
-4.4	-0.990697
-4.3	-0.988311
-4.2	-0.985318
-4.1	-0.981568
-4	-0.976875
-3.9	-0.971008
-3.8	-0.963687
-3.7	-0.954571
-3.6	-0.94325
-3.5	-0.929237
-3.4	-0.911958
-3.3	-0.890759
-3.2	-0.864901
-3.1	-0.833582
-3	-0.795967
-2.9	-0.75123
-2.8	-0.698623
-2.7	-0.637561
-2.6	-0.567705
-2.5	-0.489067
-2.4	-0.402077
-2.3	-0.307639
-2.2	-0.207129
-2.1	-0.102345
-2	0.00459838
-1.9	0.111423
-1.8	0.215859
-1.7	0.315815
-1.6	0.409529
-1.5	0.495664
-1.4	0.573353
-1.3	0.642195
-1.2	0.7022
-1.1	0.753713
-1	0.797317
-0.9	0.833744
-0.8	0.863788
-0.7	0.888248
-0.6	0.907874
-0.5	0.923335
-0.4	0.935206
-0.3	0.943958
-0.2	0.949953
-0.0999999	0.953448
1.19209e-07	0.954597
0.1	0.953449
0.2	0.949953
0.3	0.943958
0.4	0.935207
0.500001	0.923335
0.6	0.907875
0.7	0.88825
0.8	0.86379
0.9	0.833746
1	0.79732
1.1	0.753716
1.2	0.702204
1.3	0.642199
1.4	0.573358
1.5	0.495669
1.6	0.409535
1.7	0.315821
1.8	0.215865
1.9	0.11143
2	0.00460536
2.1	-0.102339
2.2	-0.207122
2.3	-0.307632
2.4	-0.402071
2.5	-0.489062
2.6	-0.5677
2.7	-0.637556
2.8	-0.69862
2.9	-0.751227
3	-0.795964
3.1	-0.83358
3.2	-0.864899
3.3	-0.890757
3.4	-0.911957
3.5	-0.929236
3.6	-0.94325
3.7	-0.954571
3.8	-0.963686
3.9	-0.971007
4	-0.976874
4.1	-0.981568
4.2	-0.985318
4.3	-0.988311
4.4	-0.990697
4.5	-0.992598
4.6	-0.994113
4.7	-0.995318
4.8	-0.996277
4.9	-0.99704
5	-0.997647
5.1	-0.998129
5.2	-0.998512
5.3	-0.998818
5.4	-0.99906
5.5	-0.999253
5.6	-0.999406
5.7	-0.999528
5.8	-0.999625
5.9	-0.999702
6	-0.999763
6.1	-0.999812
6.2	-0.99985
6.3	-0.999881
6.4	-0.999905
6.5	-0.999925
6.6	-0.99994
6.7	-0.999952
6.8	-0.999962
6.9	-0.99997
7	-0.999976
7.1	-0.999981
7.2	-0.999985
7.3	-0.999988
7.4	-0.999991
7.5	-0.999993
7.6	-0.999995
7.7	-0.999996
7.8	-0.999997
7.9	-0.999999
8	-0.999999


-8	-0.999999
-7.9	-0.999999
-7.8	-0.999998
-7.7	-0.999996
-7.6	-0.999994
-7.5	-0.999993
-7.4	-0.99999
-7.3	-0.999988
-7.2	-0.999984
-7.1	-0.99998
-7	-0.999974
-6.9	-0.999968
-6.8	-0.999959
-6.7	-0.999949
-6.6	-0.999936
-6.5	-0.999919
-6.4	-0.999899
-6.3	-0.999872
-6.2	-0.99984
-6.1	-0.999798
-6	-0.999747
-5.9	-0.999681
-5.8	-0.999599
-5.7	-0.999495
-5.6	-0.999365
-5.5	-0.999201
-5.4	-0.998995
-5.3	-0.998736
-5.2	-0.99841
-5.1	-0.998001
-5	-0.997485
-4.9	-0.996837
-4.8	-0.996023
-4.7	-0.994999
-4.6	-0.993713
-4.5	-0.992098
-4.4	-0.990071
-4.3	-0.987529
-4.2	-0.984342
-4.1	-0.980352
-4	-0.975364
-3.9	-0.969138
-3.8	-0.961379
-3.7	-0.951736
-3.6	-0.939788
-3.5	-0.925039
-3.4	-0.906914
-3.3	-0.884761
-3.2	-0.857863
-3.1	-0.825455
-3	-0.786757
-2.9	-0.741028
-2.8	-0.687624
-2.7	-0.626074
-2.6	-0.556158
-2.5	-0.477984
-2.4	-0.392041
-2.3	-0.299237
-2.2	-0.200887
-2.1	-0.0986646
-2	0.0054908
-1.9	0.109505
-1.8	0.211311
-1.7	0.309002
-1.6	0.400946
-1.5	0.485875
-1.4	0.562928
-1.3	0.631654
-1.2	0.691971
-1.1	0.744112
-1	0.788544
-0.9	0.825895
-0.8	0.856878
-0.7	0.882228
-0.6	0.902654
-0.5	0.918803
-0.4	0.931238
-0.3	0.940425
-0.2	0.946729
-0.0999999	0.950408
1.19209e-07	0.951618
0.1	0.950409
0.2	0.946729
0.3	0.940426
0.4	0.931239
0.500001	0.918803
0.6	0.902655
0.7	0.88223
0.8	0.85688
0.9	0.825898
1	0.788547
1.1	0.744115
1.2	0.691975
1.3	0.631658
1.4	0.562933
1.5	0.48588
1.6	0.400952
1.7	0.309009
1.8	0.211318
1.9	0.109511
2	0.00549745
2.1	-0.0986582
2.2	-0.20088
2.3	-0.299231
2.4	-0.392035
2.5	-0.477978
2.6	-0.556154
2.7	-0.62607
2.8	-0.687621
2.9	-0.741025
3	-0.786754
3.1	-0.825452
3.2	-0.857861
3.3	-0.884759
3.4	-0.906912
3.5	-0.925038
3.6	-0.939788
3.7	-0.951735
3.8	-0.961378
3.9	-0.969137
4	-0.975364
4.1	-0.980352
4.2	-0.984342
4.3	-0.987529
4.4	-0.990071
4.5	-0.992098
4.6	-0.993713
4.7	-0.994999
4.8	-0.996023
4.9	-0.996837
5	-0.997485
5.1	-0.998
5.2	-0.99841
5.3	-0.998736
5.4	-0.998995
5.5	-0.999201
5.6	-0.999365
5.7	-0.999495
5.8	-0.999599
5.9	-0.999681
6	-0.999747
6.1	-0.999798
6.2	-0.99984
6.3	-0.999872
6.4	-0.999899
6.5	-0.999919
6.6	-0.999936
6.7	-0.999949
6.8	-0.999959
6.9	-0.999968
7	-0.999974
7.1	-0.99998
7.2	-0.999984
7.3	-0.999988
7.4	-0.99999
7.5	-0.999993
7.6	-0.999994
7.7	-0.999996
7.8	-0.999998
7.9	-0.999999
8	-0.999999


-8	-1
-7.9	-1
-7.8	-0.999998
-7.7	-0.999996
-7.6	-0.999994
-7.5	-0.999992
-7.4	-0.99999
-7.3	-0.999987
-7.2	-0.999983
-7.1	-0.999978
-7	-0.999972
-6.9	-0.999965
-6.8	-0.999956
-6.7	-0.999945
-6.6	-0.999931
-6.5	-0.999913
-6.4	-0.999891
-6.3	-0.999862
-6.2	-0.999827
-6.1	-0.999783
-6	-0.999727
-5.9	-0.999656
-5.8	-0.999568
-5.7	-0.999456
-5.6	-0.999316
-5.5	-0.999139
-5.4	-0.998917
-5.3	-0.998638
-5.2	-0.998288
-5.1	-0.997846
-5	-0.997291
-4.9	-0.996594
-4.8	-0.995718
-4.7	-0.994617
-4.6	-0.993234
-4.5	-0.991499
-4.4	-0.989322
-4.3	-0.986594
-4.2	-0.983177
-4.1	-0.978904
-4	-0.973568
-3.9	-0.966918
-3.8	-0.958649
-3.7	-0.948396
-3.6	-0.935728
-3.5	-0.920144
-3.4	-0.901072
-3.3	-0.877873
-3.2	-0.849858
-3.1	-0.81631
-3	-0.776522
-2.9	-0.729842
-2.8	-0.675733
-2.7	-0.613834
-2.6	-0.544029
-2.5	-0.466497
-2.4	-0.381766
-2.3	-0.290724
-2.2	-0.194617
-2.1	-0.0949987
-2	0.00635028
-1.9	0.107535
-1.8	0.206673
-1.7	0.302017
-1.6	0.392063
-1.5	0.475623
-1.4	0.551861
-1.3	0.620298
-1.2	0.680784
-1.1	0.733453
-1	0.778666
-0.9	0.816942
-0.8	0.848902
-0.7	0.875207
-0.6	0.896513
-0.5	0.913431
-0.4	0.926505
-0.3	0.936192
-0.2	0.942852
-0.0999999	0.946744
1.19209e-07	0.948025
0.1	0.946745
0.2	0.942853
0.3	0.936193
0.4	0.926506
0.500001	0.913432
0.6	0.896513
0.7	0.875209
0.8	0.848904
0.9	0.816945
1	0.778669
1.1	0.733456
1.2	0.680788
1.3	0.620302
1.4	0.551866
1.5	0.475628
1.6	0.392069
1.7	0.302023
1.8	0.206679
1.9	0.107541
2	0.00635629
2.1	-0.0949924
2.2	-0.194611
2.3	-0.290718
2.4	-0.38176
2.5	-0.466492
2.6	-0.544024
2.7	-0.61383
2.8	-0.675729
2.9	-0.729839
3	-0.776519
3.1	-0.816307
3.2	-0.849855
3.3	-0.877871
3.4	-0.901071
3.5	-0.920143
3.6	-0.935727
3.7	-0.948395
3.8	-0.958648
3.9	-0.966918
4	-0.973568
4.1	-0.978904
4.2	-0.983177
4.3	-0.986594
4.4	-0.989322
4.5	-0.991499
4.6	-0.993234
4.7	-0.994617
4.8	-0.995718
4.9	-0.996594
5	-0.997291
5.1	-0.997846
5.2	-0.998288
5.3	-0.998638
5.4	-0.998917
5.5	-0.999139
5.6	-0.999316
5.7	-0.999456
5.8	-0.999568
5.9	-0.999656
6	-0.999727
6.1	-0.999783
6.2	-0.999827
6.3	-0.999862
6.4	-0.999891
6.5	-0.999913
6.6	-0.999931
6.7	-0.999945
6.8	-0.999956
6.9	-0.999965
7	-0.999972
7.1	-0.999978
7.2	-0.999983
7.3	-0.999987
7.4	-0.99999
7.5	-0.999992
7.6	-0.999994
7.7	-0.999996
7.8	-0.999998
7.9	-1
8	-1


-8	-1
-7.9	-1
-7.8	-0.999998
-7.7	-0.999996
-7.6	-0.999994
-7.5	-0.999992
-7.4	-0.999989
-7.3	-0.999986
-7.2	-0.999982
-7.1	-0.999976
-7	-0.99997
-6.9	-0.999962
-6.8	-0.999953
-6.7	-0.99994
-6.6	-0.999925
-6.5	-0.999906
-6.4	-0.999881
-6.3	-0.999851
-6.2	-0.999812
-6.1	-0.999764
-6	-0.999703
-5.9	-0.999627
-5.8	-0.999531
-5.7	-0.99941
-5.6	-0.999258
-5.5	-0.999066
-5.4	-0.998826
-5.3	-0.998524
-5.2	-0.998143
-5.1	-0.997665
-5	-0.997064
-4.9	-0.996308
-4.8	-0.99536
-4.7	-0.994168
-4.6	-0.992672
-4.5	-0.990796
-4.4	-0.988444
-4.3	-0.985498
-4.2	-0.981815
-4.1	-0.977214
-4	-0.971477
-3.9	-0.964343
-3.8	-0.955494
-3.7	-0.944555
-3.6	-0.931089
-3.5	-0.914592
-3.4	-0.894504
-3.3	-0.870207
-3.2	-0.841053
-3.1	-0.806385
-3	-0.765572
-2.9	-0.718057
-2.8	-0.6634
-2.7	-0.601338
-2.6	-0.531827
-2.5	-0.455098
-2.4	-0.371688
-2.3	-0.282454
-2.2	-0.188569
-2.1	-0.091479
-2	0.00717106
-1.9	0.105636
-1.8	0.202184
-1.7	0.295207
-1.6	0.383315
-1.5	0.4654
-1.4	0.540664
-1.3	0.608624
-1.2	0.669091
-1.1	0.722126
-1	0.767995
-0.9	0.807121
-0.8	0.840029
-0.7	0.867297
-0.6	0.889516
-0.5	0.907252
-0.4	0.921019
-0.3	0.931254
-0.2	0.93831
-0.0999999	0.94244
1.19209e-07	0.943799
0.1	0.94244
0.2	0.93831
0.3	0.931255
0.4	0.921019
0.500001	0.907253
0.6	0.889517
0.7	0.867298
0.8	0.840031
0.9	0.807124
1	0.767998
1.1	0.722129
1.2	0.669094
1.3	0.608629
1.4	0.540668
