-1	-12
-1	-11.9
-1	-11.8
-1	-11.7
-1	-11.6
-1	-11.5
-1	-11.4
-1	-11.3
-1	-11.2
-1	-11.1
-1	-11
-1	-10.9
-1	-10.8
-1	-10.7
-1	-10.6
-1	-10.5
-1	-10.4
-1	-10.3
-1	-10.2
-1	-10.1
-1	-10
-1	-9.9
-1	-9.8
-1	-9.7
-1	-9.6
-1	-9.5
-1	-9.4
-1	-9.3
-1	-9.2
-1	-9.1
-1	-9
-1	-8.9
-1	-8.8
-1	-8.7
-1	-8.6
-0.999999	-8.5
-0.999999	-8.4
-0.999999	-8.3
-0.999999	-8.2
-0.999998	-8.1
-0.999998	-8
-0.999998	-7.9
-0.999997	-7.8
-0.999996	-7.7
-0.999995	-7.6
-0.999994	-7.5
-0.999992	-7.4
-0.99999	-7.3
-0.999988	-7.2
-0.999984	-7.1
-0.99998	-7
-0.999975	-6.9
-0.999969	-6.8
-0.999961	-6.7
-0.999951	-6.6
-0.999938	-6.5
-0.999922	-6.4
-0.999901	-6.3
-0.999876	-6.2
-0.999844	-6.1
-0.999803	-6
-0.999752	-5.9
-0.999688	-5.8
-0.999607	-5.7
-0.999505	-5.6
-0.999377	-5.5
-0.999216	-5.4
-0.999013	-5.3
-0.998757	-5.2
-0.998435	-5.1
-0.99803	-5
-0.99752	-4.9
-0.996878	-4.8
-0.99607	-4.7
-0.995055	-4.6
-0.993777	-4.5
-0.992171	-4.4
-0.990151	-4.3
-0.987615	-4.2
-0.98443	-4.1
-0.980434	-4
-0.975425	-3.9
-0.969153	-3.8
-0.961311	-3.7
-0.951524	-3.6
-0.939336	-3.5
-0.924202	-3.4
-0.905473	-3.3
-0.882395	-3.2
-0.854108	-3.1
-0.81966	-3
-0.778039	-2.9
-0.728229	-2.8
-0.669299	-2.7
-0.600516	-2.6
-0.521495	-2.5
-0.432348	-2.4
-0.333828	-2.3
-0.227397	-2.2
-0.115216	-2.1
-3.90064e-06	-2
0.115209	-1.9
0.22739	-1.8
0.333821	-1.7
0.432342	-1.6
0.521489	-1.5
0.600512	-1.4
0.669295	-1.3
0.728226	-1.2
0.778036	-1.1
0.819657	-0.999999
0.854106	-0.9
0.882393	-0.8
0.905472	-0.7
0.924201	-0.6
0.939335	-0.499999
0.951523	-0.4
0.96131	-0.3
0.969152	-0.2
0.975424	-0.0999998
0.980433	4.76837e-07
0.98443	0.0999999
0.987615	0.2
0.990151	0.3
0.99217	0.4
0.993777	0.5
0.995055	0.6
0.99607	0.7
0.996878	0.8
0.99752	0.9
0.99803	1
0.998435	1.1
0.998757	1.2
0.999013	1.3
0.999216	1.4
0.999377	1.5
0.999505	1.6
0.999607	1.7
0.999688	1.8
0.999752	1.9
0.999803	2
0.999844	2.1
0.999876	2.2
0.999901	2.3
0.999922	2.4
0.999938	2.5
0.999951	2.6
0.999961	2.7
0.999969	2.8
0.999975	2.9
0.99998	3
0.999984	3.1
0.999988	3.2
0.99999	3.3
0.999992	3.4
0.999994	3.5
0.999995	3.6
0.999996	3.7
0.999997	3.8
0.999998	3.9
0.999998	4
0.999998	4.1
0.999999	4.2
0.999999	4.3
0.999999	4.4
0.999999	4.5
1	4.6
1	4.7
1	4.8
1	4.9
1	5
1	5.1
1	5.2
1	5.3
1	5.4
1	5.5
1	5.6
1	5.7
1	5.8
1	5.9
1	6
1	6.1
1	6.2
1	6.3
1	6.4
1	6.5
1	6.6
1	6.7
1	6.8
1	6.9
1	7
1	7.1
1	7.2
1	7.3
1	7.4
1	7.5
1	7.6
1	7.7
1	7.8
1	7.9
1	8
